,Unnamed: 0,Subject,Datafile,Label
715,715,Subject10,Subject10/Subject10_Aufnahme275.csv,curve-right-spin-Rfirst
716,716,Subject10,Subject10/Subject10_Aufnahme276.csv,curve-right-spin-Rfirst
717,717,Subject10,Subject10/Subject10_Aufnahme277.csv,stand
718,718,Subject10,Subject10/Subject10_Aufnahme278.csv,lateral-shuffle-left
719,719,Subject10,Subject10/Subject10_Aufnahme279.csv,v-cut-right-Rfirst
720,720,Subject10,Subject10/Subject10_Aufnahme280.csv,curve-left-spin-Rfirst
721,721,Subject10,Subject10/Subject10_Aufnahme281.csv,curve-right-spin-Lfirst
722,722,Subject10,Subject10/Subject10_Aufnahme282.csv,v-cut-left-Rfirst
723,723,Subject10,Subject10/Subject10_Aufnahme283.csv,stand
724,724,Subject10,Subject10/Subject10_Aufnahme284.csv,curve-right-spin-Lfirst
725,725,Subject10,Subject10/Subject10_Aufnahme285.csv,sit-to-stand
726,726,Subject10,Subject10/Subject10_Aufnahme286.csv,v-cut-left-Lfirst
727,727,Subject10,Subject10/Subject10_Aufnahme287.csv,stand
728,728,Subject10,Subject10/Subject10_Aufnahme288.csv,jump-one-leg
729,729,Subject10,Subject10/Subject10_Aufnahme289.csv,walk
730,730,Subject10,Subject10/Subject10_Aufnahme290.csv,stair-up
731,731,Subject10,Subject10/Subject10_Aufnahme291.csv,stand-to-sit
732,732,Subject10,Subject10/Subject10_Aufnahme292.csv,lateral-shuffle-left
733,733,Subject10,Subject10/Subject10_Aufnahme293.csv,walk
734,734,Subject10,Subject10/Subject10_Aufnahme294.csv,curve-right-step
735,735,Subject10,Subject10/Subject10_Aufnahme295.csv,curve-left-spin-Rfirst
736,736,Subject10,Subject10/Subject10_Aufnahme296.csv,sit
737,737,Subject10,Subject10/Subject10_Aufnahme297.csv,stair-down
738,738,Subject10,Subject10/Subject10_Aufnahme298.csv,v-cut-right-Rfirst
739,739,Subject10,Subject10/Subject10_Aufnahme299.csv,lateral-shuffle-right
740,740,Subject10,Subject10/Subject10_Aufnahme300.csv,curve-left-spin-Lfirst
741,741,Subject10,Subject10/Subject10_Aufnahme301.csv,curve-left-spin-Lfirst
742,742,Subject10,Subject10/Subject10_Aufnahme302.csv,curve-right-spin-Lfirst
743,743,Subject10,Subject10/Subject10_Aufnahme303.csv,stand
744,744,Subject10,Subject10/Subject10_Aufnahme304.csv,stand
745,745,Subject10,Subject10/Subject10_Aufnahme305.csv,stair-down
746,746,Subject10,Subject10/Subject10_Aufnahme306.csv,curve-right-spin-Lfirst
747,747,Subject10,Subject10/Subject10_Aufnahme307.csv,curve-right-spin-Rfirst
748,748,Subject10,Subject10/Subject10_Aufnahme308.csv,walk
749,749,Subject10,Subject10/Subject10_Aufnahme309.csv,curve-right-spin-Lfirst
750,750,Subject10,Subject10/Subject10_Aufnahme310.csv,curve-right-spin-Rfirst
751,751,Subject10,Subject10/Subject10_Aufnahme311.csv,lateral-shuffle-right
752,752,Subject10,Subject10/Subject10_Aufnahme312.csv,curve-right-step
753,753,Subject10,Subject10/Subject10_Aufnahme313.csv,run
754,754,Subject10,Subject10/Subject10_Aufnahme314.csv,curve-left-spin-Lfirst
755,755,Subject10,Subject10/Subject10_Aufnahme315.csv,lateral-shuffle-right
756,756,Subject10,Subject10/Subject10_Aufnahme316.csv,curve-right-spin-Lfirst
757,757,Subject10,Subject10/Subject10_Aufnahme317.csv,curve-right-spin-Rfirst
758,758,Subject10,Subject10/Subject10_Aufnahme318.csv,v-cut-right-Rfirst
759,759,Subject10,Subject10/Subject10_Aufnahme319.csv,curve-right-spin-Lfirst
760,760,Subject10,Subject10/Subject10_Aufnahme320.csv,stand
761,761,Subject10,Subject10/Subject10_Aufnahme321.csv,v-cut-left-Lfirst
762,762,Subject10,Subject10/Subject10_Aufnahme322.csv,stair-down
763,763,Subject10,Subject10/Subject10_Aufnahme323.csv,stair-down
764,764,Subject10,Subject10/Subject10_Aufnahme324.csv,stand-to-sit
765,765,Subject10,Subject10/Subject10_Aufnahme325.csv,curve-right-spin-Lfirst
766,766,Subject10,Subject10/Subject10_Aufnahme326.csv,curve-right-step
767,767,Subject10,Subject10/Subject10_Aufnahme327.csv,curve-right-step
768,768,Subject10,Subject10/Subject10_Aufnahme328.csv,curve-right-step
769,769,Subject10,Subject10/Subject10_Aufnahme329.csv,v-cut-right-Rfirst
770,770,Subject10,Subject10/Subject10_Aufnahme330.csv,walk
771,771,Subject10,Subject10/Subject10_Aufnahme331.csv,curve-left-spin-Lfirst
772,772,Subject10,Subject10/Subject10_Aufnahme332.csv,v-cut-right-Lfirst
773,773,Subject10,Subject10/Subject10_Aufnahme333.csv,jump-two-leg
774,774,Subject10,Subject10/Subject10_Aufnahme334.csv,jump-one-leg
775,775,Subject10,Subject10/Subject10_Aufnahme335.csv,stand
776,776,Subject10,Subject10/Subject10_Aufnahme336.csv,stair-down
777,777,Subject10,Subject10/Subject10_Aufnahme337.csv,lateral-shuffle-left
778,778,Subject10,Subject10/Subject10_Aufnahme338.csv,stand-to-sit
779,779,Subject10,Subject10/Subject10_Aufnahme339.csv,run
780,780,Subject10,Subject10/Subject10_Aufnahme340.csv,run
781,781,Subject10,Subject10/Subject10_Aufnahme341.csv,run
782,782,Subject10,Subject10/Subject10_Aufnahme342.csv,walk
783,783,Subject10,Subject10/Subject10_Aufnahme343.csv,sit
784,784,Subject10,Subject10/Subject10_Aufnahme344.csv,curve-right-spin-Rfirst
785,785,Subject10,Subject10/Subject10_Aufnahme345.csv,curve-left-spin-Rfirst
786,786,Subject10,Subject10/Subject10_Aufnahme346.csv,stand-to-sit
787,787,Subject10,Subject10/Subject10_Aufnahme347.csv,sit-to-stand
788,788,Subject10,Subject10/Subject10_Aufnahme348.csv,sit
789,789,Subject10,Subject10/Subject10_Aufnahme349.csv,v-cut-right-Rfirst
790,790,Subject10,Subject10/Subject10_Aufnahme350.csv,v-cut-right-Rfirst
791,791,Subject10,Subject10/Subject10_Aufnahme351.csv,curve-left-spin-Lfirst
792,792,Subject10,Subject10/Subject10_Aufnahme352.csv,curve-left-spin-Lfirst
793,793,Subject10,Subject10/Subject10_Aufnahme353.csv,curve-right-spin-Lfirst
794,794,Subject10,Subject10/Subject10_Aufnahme354.csv,lateral-shuffle-right
795,795,Subject10,Subject10/Subject10_Aufnahme355.csv,curve-right-spin-Lfirst
796,796,Subject10,Subject10/Subject10_Aufnahme356.csv,v-cut-right-Rfirst
797,797,Subject10,Subject10/Subject10_Aufnahme357.csv,curve-right-spin-Lfirst
798,798,Subject10,Subject10/Subject10_Aufnahme358.csv,curve-right-spin-Lfirst
799,799,Subject10,Subject10/Subject10_Aufnahme359.csv,curve-right-step
800,800,Subject10,Subject10/Subject10_Aufnahme360.csv,stand
801,801,Subject10,Subject10/Subject10_Aufnahme361.csv,v-cut-right-Lfirst
802,802,Subject10,Subject10/Subject10_Aufnahme362.csv,curve-left-spin-Rfirst
803,803,Subject10,Subject10/Subject10_Aufnahme363.csv,curve-right-spin-Lfirst
804,804,Subject10,Subject10/Subject10_Aufnahme364.csv,sit
805,805,Subject10,Subject10/Subject10_Aufnahme365.csv,jump-two-leg
806,806,Subject10,Subject10/Subject10_Aufnahme366.csv,curve-right-spin-Rfirst
807,807,Subject10,Subject10/Subject10_Aufnahme367.csv,curve-right-spin-Lfirst
808,808,Subject10,Subject10/Subject10_Aufnahme368.csv,lateral-shuffle-right
809,809,Subject10,Subject10/Subject10_Aufnahme369.csv,curve-right-spin-Lfirst
810,810,Subject10,Subject10/Subject10_Aufnahme370.csv,v-cut-right-Rfirst
811,811,Subject10,Subject10/Subject10_Aufnahme371.csv,walk
812,812,Subject10,Subject10/Subject10_Aufnahme372.csv,curve-right-spin-Lfirst
813,813,Subject10,Subject10/Subject10_Aufnahme373.csv,sit
814,814,Subject10,Subject10/Subject10_Aufnahme374.csv,curve-left-spin-Rfirst
815,815,Subject10,Subject10/Subject10_Aufnahme375.csv,lateral-shuffle-right
816,816,Subject10,Subject10/Subject10_Aufnahme376.csv,jump-two-leg
817,817,Subject10,Subject10/Subject10_Aufnahme377.csv,curve-right-step
818,818,Subject10,Subject10/Subject10_Aufnahme378.csv,curve-right-spin-Rfirst
819,819,Subject10,Subject10/Subject10_Aufnahme379.csv,jump-one-leg
820,820,Subject10,Subject10/Subject10_Aufnahme380.csv,stand
821,821,Subject10,Subject10/Subject10_Aufnahme381.csv,stand-to-sit
822,822,Subject10,Subject10/Subject10_Aufnahme382.csv,v-cut-left-Lfirst
823,823,Subject10,Subject10/Subject10_Aufnahme383.csv,jump-one-leg
824,824,Subject10,Subject10/Subject10_Aufnahme384.csv,v-cut-right-Lfirst
825,825,Subject10,Subject10/Subject10_Aufnahme385.csv,curve-right-spin-Lfirst
826,826,Subject10,Subject10/Subject10_Aufnahme386.csv,v-cut-right-Lfirst
827,827,Subject10,Subject10/Subject10_Aufnahme387.csv,sit
828,828,Subject10,Subject10/Subject10_Aufnahme388.csv,walk
829,829,Subject10,Subject10/Subject10_Aufnahme389.csv,curve-left-spin-Rfirst
830,830,Subject10,Subject10/Subject10_Aufnahme390.csv,stand
831,831,Subject10,Subject10/Subject10_Aufnahme391.csv,stand
832,832,Subject10,Subject10/Subject10_Aufnahme392.csv,stand-to-sit
833,833,Subject10,Subject10/Subject10_Aufnahme393.csv,lateral-shuffle-right
834,834,Subject10,Subject10/Subject10_Aufnahme394.csv,v-cut-left-Lfirst
835,835,Subject10,Subject10/Subject10_Aufnahme395.csv,curve-right-step
836,836,Subject10,Subject10/Subject10_Aufnahme396.csv,curve-right-spin-Lfirst
837,837,Subject10,Subject10/Subject10_Aufnahme397.csv,curve-left-spin-Lfirst
838,838,Subject10,Subject10/Subject10_Aufnahme398.csv,curve-left-spin-Rfirst
839,839,Subject10,Subject10/Subject10_Aufnahme399.csv,jump-two-leg
840,840,Subject10,Subject10/Subject10_Aufnahme400.csv,lateral-shuffle-left
841,841,Subject10,Subject10/Subject10_Aufnahme401.csv,curve-right-spin-Rfirst
842,842,Subject10,Subject10/Subject10_Aufnahme402.csv,stand-to-sit
843,843,Subject10,Subject10/Subject10_Aufnahme403.csv,curve-left-spin-Lfirst
844,844,Subject10,Subject10/Subject10_Aufnahme404.csv,run
845,845,Subject10,Subject10/Subject10_Aufnahme405.csv,lateral-shuffle-right
846,846,Subject10,Subject10/Subject10_Aufnahme406.csv,v-cut-right-Rfirst
847,847,Subject10,Subject10/Subject10_Aufnahme407.csv,jump-one-leg
848,848,Subject10,Subject10/Subject10_Aufnahme408.csv,sit-to-stand
849,849,Subject10,Subject10/Subject10_Aufnahme409.csv,v-cut-left-Lfirst
850,850,Subject10,Subject10/Subject10_Aufnahme410.csv,sit
851,851,Subject10,Subject10/Subject10_Aufnahme411.csv,lateral-shuffle-left
852,852,Subject10,Subject10/Subject10_Aufnahme412.csv,stand
853,853,Subject10,Subject10/Subject10_Aufnahme413.csv,jump-one-leg
854,854,Subject10,Subject10/Subject10_Aufnahme414.csv,jump-one-leg
855,855,Subject10,Subject10/Subject10_Aufnahme415.csv,stair-up
856,856,Subject10,Subject10/Subject10_Aufnahme416.csv,curve-left-spin-Rfirst
857,857,Subject10,Subject10/Subject10_Aufnahme417.csv,curve-right-step
858,858,Subject14,Subject14/Subject14_Aufnahme000.csv,jump-one-leg
859,859,Subject14,Subject14/Subject14_Aufnahme001.csv,lateral-shuffle-right
860,860,Subject14,Subject14/Subject14_Aufnahme002.csv,stand-to-sit
861,861,Subject14,Subject14/Subject14_Aufnahme003.csv,sit-to-stand
862,862,Subject14,Subject14/Subject14_Aufnahme004.csv,jump-one-leg
863,863,Subject14,Subject14/Subject14_Aufnahme005.csv,jump-one-leg
864,864,Subject14,Subject14/Subject14_Aufnahme006.csv,curve-left-spin-Rfirst
865,865,Subject14,Subject14/Subject14_Aufnahme007.csv,curve-left-spin-Rfirst
866,866,Subject14,Subject14/Subject14_Aufnahme008.csv,curve-right-step
867,867,Subject14,Subject14/Subject14_Aufnahme009.csv,v-cut-right-Rfirst
868,868,Subject14,Subject14/Subject14_Aufnahme010.csv,curve-right-step
869,869,Subject14,Subject14/Subject14_Aufnahme011.csv,stand
870,870,Subject14,Subject14/Subject14_Aufnahme012.csv,jump-one-leg
871,871,Subject14,Subject14/Subject14_Aufnahme013.csv,stand-to-sit
872,872,Subject14,Subject14/Subject14_Aufnahme014.csv,curve-right-spin-Lfirst
873,873,Subject14,Subject14/Subject14_Aufnahme015.csv,sit
874,874,Subject14,Subject14/Subject14_Aufnahme016.csv,v-cut-left-Lfirst
875,875,Subject14,Subject14/Subject14_Aufnahme017.csv,stand
876,876,Subject14,Subject14/Subject14_Aufnahme018.csv,curve-right-step
877,877,Subject14,Subject14/Subject14_Aufnahme019.csv,jump-two-leg
878,878,Subject14,Subject14/Subject14_Aufnahme020.csv,v-cut-right-Lfirst
879,879,Subject14,Subject14/Subject14_Aufnahme021.csv,v-cut-right-Rfirst
880,880,Subject14,Subject14/Subject14_Aufnahme022.csv,jump-two-leg
881,881,Subject14,Subject14/Subject14_Aufnahme023.csv,curve-right-step
882,882,Subject14,Subject14/Subject14_Aufnahme024.csv,curve-left-step
883,883,Subject14,Subject14/Subject14_Aufnahme025.csv,curve-right-spin-Rfirst
884,884,Subject14,Subject14/Subject14_Aufnahme026.csv,run
885,885,Subject14,Subject14/Subject14_Aufnahme027.csv,curve-right-spin-Rfirst
886,886,Subject14,Subject14/Subject14_Aufnahme028.csv,curve-right-step
887,887,Subject14,Subject14/Subject14_Aufnahme029.csv,stand-to-sit
888,888,Subject14,Subject14/Subject14_Aufnahme030.csv,curve-right-step
889,889,Subject14,Subject14/Subject14_Aufnahme031.csv,lateral-shuffle-right
890,890,Subject14,Subject14/Subject14_Aufnahme032.csv,stand
891,891,Subject14,Subject14/Subject14_Aufnahme033.csv,curve-left-spin-Lfirst
892,892,Subject14,Subject14/Subject14_Aufnahme034.csv,v-cut-left-Lfirst
893,893,Subject14,Subject14/Subject14_Aufnahme035.csv,sit
894,894,Subject14,Subject14/Subject14_Aufnahme036.csv,jump-two-leg
895,895,Subject14,Subject14/Subject14_Aufnahme037.csv,curve-right-spin-Lfirst
896,896,Subject14,Subject14/Subject14_Aufnahme038.csv,sit-to-stand
897,897,Subject14,Subject14/Subject14_Aufnahme039.csv,jump-one-leg
898,898,Subject14,Subject14/Subject14_Aufnahme040.csv,stand-to-sit
899,899,Subject14,Subject14/Subject14_Aufnahme041.csv,sit
900,900,Subject14,Subject14/Subject14_Aufnahme042.csv,curve-right-spin-Lfirst
901,901,Subject14,Subject14/Subject14_Aufnahme043.csv,sit-to-stand
902,902,Subject14,Subject14/Subject14_Aufnahme044.csv,stand-to-sit
903,903,Subject14,Subject14/Subject14_Aufnahme045.csv,v-cut-left-Lfirst
904,904,Subject14,Subject14/Subject14_Aufnahme046.csv,jump-one-leg
905,905,Subject14,Subject14/Subject14_Aufnahme047.csv,jump-one-leg
906,906,Subject14,Subject14/Subject14_Aufnahme048.csv,v-cut-right-Rfirst
907,907,Subject14,Subject14/Subject14_Aufnahme049.csv,jump-one-leg
908,908,Subject14,Subject14/Subject14_Aufnahme050.csv,v-cut-right-Lfirst
909,909,Subject14,Subject14/Subject14_Aufnahme051.csv,run
910,910,Subject14,Subject14/Subject14_Aufnahme052.csv,v-cut-right-Lfirst
911,911,Subject14,Subject14/Subject14_Aufnahme053.csv,jump-two-leg
912,912,Subject14,Subject14/Subject14_Aufnahme054.csv,stand
913,913,Subject14,Subject14/Subject14_Aufnahme055.csv,run
914,914,Subject14,Subject14/Subject14_Aufnahme056.csv,jump-one-leg
915,915,Subject14,Subject14/Subject14_Aufnahme057.csv,lateral-shuffle-right
916,916,Subject14,Subject14/Subject14_Aufnahme058.csv,lateral-shuffle-right
917,917,Subject14,Subject14/Subject14_Aufnahme059.csv,lateral-shuffle-right
918,918,Subject14,Subject14/Subject14_Aufnahme060.csv,curve-right-step
919,919,Subject14,Subject14/Subject14_Aufnahme061.csv,lateral-shuffle-left
920,920,Subject14,Subject14/Subject14_Aufnahme062.csv,run
921,921,Subject14,Subject14/Subject14_Aufnahme063.csv,sit-to-stand
922,922,Subject14,Subject14/Subject14_Aufnahme064.csv,run
923,923,Subject14,Subject14/Subject14_Aufnahme065.csv,curve-right-step
924,924,Subject14,Subject14/Subject14_Aufnahme066.csv,v-cut-right-Lfirst
925,925,Subject14,Subject14/Subject14_Aufnahme067.csv,curve-right-step
926,926,Subject14,Subject14/Subject14_Aufnahme068.csv,curve-right-spin-Lfirst
927,927,Subject14,Subject14/Subject14_Aufnahme069.csv,curve-left-spin-Rfirst
928,928,Subject14,Subject14/Subject14_Aufnahme070.csv,v-cut-right-Lfirst
929,929,Subject14,Subject14/Subject14_Aufnahme071.csv,stand-to-sit
930,930,Subject14,Subject14/Subject14_Aufnahme072.csv,jump-two-leg
931,931,Subject14,Subject14/Subject14_Aufnahme073.csv,curve-right-step
932,932,Subject14,Subject14/Subject14_Aufnahme074.csv,curve-left-spin-Rfirst
933,933,Subject14,Subject14/Subject14_Aufnahme075.csv,curve-right-step
934,934,Subject14,Subject14/Subject14_Aufnahme076.csv,lateral-shuffle-right
935,935,Subject14,Subject14/Subject14_Aufnahme077.csv,curve-left-spin-Lfirst
936,936,Subject14,Subject14/Subject14_Aufnahme078.csv,lateral-shuffle-left
937,937,Subject14,Subject14/Subject14_Aufnahme079.csv,curve-right-step
938,938,Subject14,Subject14/Subject14_Aufnahme080.csv,curve-right-step
939,939,Subject14,Subject14/Subject14_Aufnahme081.csv,jump-two-leg
940,940,Subject14,Subject14/Subject14_Aufnahme082.csv,sit-to-stand
941,941,Subject14,Subject14/Subject14_Aufnahme083.csv,jump-two-leg
942,942,Subject14,Subject14/Subject14_Aufnahme084.csv,curve-left-spin-Lfirst
943,943,Subject14,Subject14/Subject14_Aufnahme085.csv,curve-right-spin-Rfirst
944,944,Subject14,Subject14/Subject14_Aufnahme086.csv,v-cut-right-Lfirst
945,945,Subject14,Subject14/Subject14_Aufnahme087.csv,curve-right-spin-Lfirst
946,946,Subject14,Subject14/Subject14_Aufnahme088.csv,jump-one-leg
947,947,Subject14,Subject14/Subject14_Aufnahme089.csv,stair-down
948,948,Subject14,Subject14/Subject14_Aufnahme090.csv,curve-right-step
949,949,Subject14,Subject14/Subject14_Aufnahme091.csv,stair-down
950,950,Subject14,Subject14/Subject14_Aufnahme092.csv,jump-one-leg
951,951,Subject14,Subject14/Subject14_Aufnahme093.csv,lateral-shuffle-left
952,952,Subject14,Subject14/Subject14_Aufnahme094.csv,curve-right-step
953,953,Subject14,Subject14/Subject14_Aufnahme095.csv,stand
954,954,Subject14,Subject14/Subject14_Aufnahme096.csv,stair-down
955,955,Subject14,Subject14/Subject14_Aufnahme097.csv,stand
956,956,Subject14,Subject14/Subject14_Aufnahme098.csv,curve-left-spin-Rfirst
957,957,Subject14,Subject14/Subject14_Aufnahme099.csv,v-cut-right-Lfirst
958,958,Subject14,Subject14/Subject14_Aufnahme100.csv,jump-two-leg
959,959,Subject14,Subject14/Subject14_Aufnahme101.csv,curve-left-spin-Rfirst
960,960,Subject14,Subject14/Subject14_Aufnahme102.csv,stand
961,961,Subject14,Subject14/Subject14_Aufnahme103.csv,curve-left-spin-Rfirst
962,962,Subject14,Subject14/Subject14_Aufnahme104.csv,v-cut-right-Lfirst
963,963,Subject14,Subject14/Subject14_Aufnahme105.csv,lateral-shuffle-right
964,964,Subject14,Subject14/Subject14_Aufnahme106.csv,run
965,965,Subject14,Subject14/Subject14_Aufnahme107.csv,run
966,966,Subject14,Subject14/Subject14_Aufnahme108.csv,curve-left-spin-Rfirst
967,967,Subject14,Subject14/Subject14_Aufnahme109.csv,curve-right-spin-Lfirst
968,968,Subject14,Subject14/Subject14_Aufnahme110.csv,curve-right-spin-Lfirst
969,969,Subject14,Subject14/Subject14_Aufnahme111.csv,curve-right-step
970,970,Subject14,Subject14/Subject14_Aufnahme112.csv,sit
971,971,Subject14,Subject14/Subject14_Aufnahme113.csv,stair-down
972,972,Subject14,Subject14/Subject14_Aufnahme114.csv,lateral-shuffle-right
973,973,Subject14,Subject14/Subject14_Aufnahme115.csv,jump-two-leg
974,974,Subject14,Subject14/Subject14_Aufnahme116.csv,curve-right-spin-Rfirst
975,975,Subject14,Subject14/Subject14_Aufnahme117.csv,stand
976,976,Subject14,Subject14/Subject14_Aufnahme118.csv,curve-left-step
977,977,Subject14,Subject14/Subject14_Aufnahme119.csv,v-cut-right-Rfirst
978,978,Subject14,Subject14/Subject14_Aufnahme120.csv,v-cut-right-Lfirst
979,979,Subject14,Subject14/Subject14_Aufnahme121.csv,curve-right-spin-Lfirst
980,980,Subject14,Subject14/Subject14_Aufnahme122.csv,curve-right-step
981,981,Subject14,Subject14/Subject14_Aufnahme123.csv,v-cut-right-Lfirst
982,982,Subject14,Subject14/Subject14_Aufnahme124.csv,jump-one-leg
983,983,Subject14,Subject14/Subject14_Aufnahme125.csv,stair-up
984,984,Subject14,Subject14/Subject14_Aufnahme126.csv,curve-left-step
985,985,Subject14,Subject14/Subject14_Aufnahme127.csv,curve-left-spin-Rfirst
986,986,Subject14,Subject14/Subject14_Aufnahme128.csv,stand
987,987,Subject14,Subject14/Subject14_Aufnahme129.csv,v-cut-left-Lfirst
988,988,Subject14,Subject14/Subject14_Aufnahme130.csv,curve-left-step
989,989,Subject14,Subject14/Subject14_Aufnahme131.csv,lateral-shuffle-right
990,990,Subject14,Subject14/Subject14_Aufnahme132.csv,sit-to-stand
991,991,Subject14,Subject14/Subject14_Aufnahme133.csv,curve-left-spin-Lfirst
992,992,Subject14,Subject14/Subject14_Aufnahme134.csv,jump-two-leg
993,993,Subject14,Subject14/Subject14_Aufnahme135.csv,jump-one-leg
994,994,Subject14,Subject14/Subject14_Aufnahme136.csv,stand
995,995,Subject14,Subject14/Subject14_Aufnahme137.csv,lateral-shuffle-left
996,996,Subject14,Subject14/Subject14_Aufnahme138.csv,curve-right-spin-Lfirst
997,997,Subject14,Subject14/Subject14_Aufnahme139.csv,v-cut-right-Lfirst
998,998,Subject14,Subject14/Subject14_Aufnahme140.csv,run
999,999,Subject14,Subject14/Subject14_Aufnahme141.csv,jump-one-leg
1000,1000,Subject14,Subject14/Subject14_Aufnahme142.csv,sit
1001,1001,Subject14,Subject14/Subject14_Aufnahme143.csv,jump-two-leg
1002,1002,Subject14,Subject14/Subject14_Aufnahme144.csv,sit-to-stand
1003,1003,Subject14,Subject14/Subject14_Aufnahme145.csv,curve-right-step
1004,1004,Subject14,Subject14/Subject14_Aufnahme146.csv,lateral-shuffle-left
1005,1005,Subject14,Subject14/Subject14_Aufnahme147.csv,curve-right-step
1006,1006,Subject14,Subject14/Subject14_Aufnahme148.csv,jump-one-leg
1007,1007,Subject14,Subject14/Subject14_Aufnahme149.csv,walk
1008,1008,Subject14,Subject14/Subject14_Aufnahme150.csv,stand-to-sit
1009,1009,Subject14,Subject14/Subject14_Aufnahme151.csv,curve-right-spin-Lfirst
1010,1010,Subject14,Subject14/Subject14_Aufnahme152.csv,curve-left-spin-Lfirst
1011,1011,Subject14,Subject14/Subject14_Aufnahme153.csv,sit
1012,1012,Subject14,Subject14/Subject14_Aufnahme154.csv,stair-down
1013,1013,Subject14,Subject14/Subject14_Aufnahme155.csv,curve-left-spin-Rfirst
1014,1014,Subject14,Subject14/Subject14_Aufnahme156.csv,run
1015,1015,Subject14,Subject14/Subject14_Aufnahme157.csv,v-cut-left-Lfirst
1016,1016,Subject14,Subject14/Subject14_Aufnahme158.csv,v-cut-left-Lfirst
1017,1017,Subject14,Subject14/Subject14_Aufnahme159.csv,jump-two-leg
1018,1018,Subject14,Subject14/Subject14_Aufnahme160.csv,stand
1019,1019,Subject14,Subject14/Subject14_Aufnahme161.csv,sit
1020,1020,Subject14,Subject14/Subject14_Aufnahme162.csv,stand-to-sit
1021,1021,Subject14,Subject14/Subject14_Aufnahme163.csv,curve-left-spin-Rfirst
1022,1022,Subject14,Subject14/Subject14_Aufnahme164.csv,curve-left-spin-Lfirst
1023,1023,Subject14,Subject14/Subject14_Aufnahme165.csv,curve-left-spin-Rfirst
1024,1024,Subject14,Subject14/Subject14_Aufnahme166.csv,stand
1025,1025,Subject14,Subject14/Subject14_Aufnahme167.csv,v-cut-right-Lfirst
1026,1026,Subject14,Subject14/Subject14_Aufnahme168.csv,jump-one-leg
1027,1027,Subject14,Subject14/Subject14_Aufnahme169.csv,stand-to-sit
1028,1028,Subject14,Subject14/Subject14_Aufnahme170.csv,curve-right-step
1029,1029,Subject14,Subject14/Subject14_Aufnahme171.csv,stair-up
1030,1030,Subject14,Subject14/Subject14_Aufnahme172.csv,jump-two-leg
1031,1031,Subject14,Subject14/Subject14_Aufnahme173.csv,curve-right-spin-Rfirst
1032,1032,Subject14,Subject14/Subject14_Aufnahme174.csv,stair-up
1033,1033,Subject14,Subject14/Subject14_Aufnahme175.csv,sit-to-stand
1034,1034,Subject14,Subject14/Subject14_Aufnahme176.csv,sit
1035,1035,Subject14,Subject14/Subject14_Aufnahme177.csv,stair-up
1036,1036,Subject14,Subject14/Subject14_Aufnahme178.csv,run
1037,1037,Subject14,Subject14/Subject14_Aufnahme179.csv,stair-up
1038,1038,Subject14,Subject14/Subject14_Aufnahme180.csv,stair-down
1039,1039,Subject14,Subject14/Subject14_Aufnahme181.csv,lateral-shuffle-left
1040,1040,Subject14,Subject14/Subject14_Aufnahme182.csv,v-cut-right-Lfirst
1041,1041,Subject14,Subject14/Subject14_Aufnahme183.csv,curve-left-spin-Rfirst
1042,1042,Subject14,Subject14/Subject14_Aufnahme184.csv,curve-right-spin-Lfirst
1043,1043,Subject14,Subject14/Subject14_Aufnahme185.csv,stand
1044,1044,Subject14,Subject14/Subject14_Aufnahme186.csv,jump-one-leg
1045,1045,Subject14,Subject14/Subject14_Aufnahme187.csv,sit
1046,1046,Subject14,Subject14/Subject14_Aufnahme188.csv,curve-right-step
1047,1047,Subject14,Subject14/Subject14_Aufnahme189.csv,stair-up
1048,1048,Subject14,Subject14/Subject14_Aufnahme190.csv,v-cut-right-Lfirst
1049,1049,Subject14,Subject14/Subject14_Aufnahme191.csv,curve-right-step
1050,1050,Subject14,Subject14/Subject14_Aufnahme192.csv,jump-one-leg
1051,1051,Subject14,Subject14/Subject14_Aufnahme193.csv,curve-right-spin-Lfirst
1052,1052,Subject14,Subject14/Subject14_Aufnahme194.csv,sit
1053,1053,Subject14,Subject14/Subject14_Aufnahme195.csv,stair-down
1054,1054,Subject14,Subject14/Subject14_Aufnahme196.csv,curve-right-spin-Lfirst
1055,1055,Subject14,Subject14/Subject14_Aufnahme197.csv,curve-right-spin-Rfirst
1056,1056,Subject14,Subject14/Subject14_Aufnahme198.csv,sit
1057,1057,Subject14,Subject14/Subject14_Aufnahme199.csv,stair-up
1058,1058,Subject14,Subject14/Subject14_Aufnahme200.csv,curve-right-spin-Rfirst
1059,1059,Subject14,Subject14/Subject14_Aufnahme201.csv,curve-right-step
1060,1060,Subject14,Subject14/Subject14_Aufnahme202.csv,jump-two-leg
1061,1061,Subject14,Subject14/Subject14_Aufnahme203.csv,v-cut-left-Lfirst
1062,1062,Subject14,Subject14/Subject14_Aufnahme204.csv,stand-to-sit
1063,1063,Subject14,Subject14/Subject14_Aufnahme205.csv,v-cut-right-Lfirst
1064,1064,Subject14,Subject14/Subject14_Aufnahme206.csv,curve-left-step
1065,1065,Subject14,Subject14/Subject14_Aufnahme207.csv,stair-up
1066,1066,Subject14,Subject14/Subject14_Aufnahme208.csv,jump-two-leg
1067,1067,Subject14,Subject14/Subject14_Aufnahme209.csv,jump-one-leg
1068,1068,Subject14,Subject14/Subject14_Aufnahme210.csv,jump-one-leg
