,Subject,Datafile,Label
3357,Subject11,Subject11/Subject11_Aufnahme191.csv,curve-left-spin-Rfirst
3358,Subject11,Subject11/Subject11_Aufnahme192.csv,stair-up
3359,Subject11,Subject11/Subject11_Aufnahme193.csv,lateral-shuffle-right
3360,Subject11,Subject11/Subject11_Aufnahme194.csv,stand-to-sit
3361,Subject11,Subject11/Subject11_Aufnahme195.csv,v-cut-left-Lfirst
3362,Subject11,Subject11/Subject11_Aufnahme196.csv,lateral-shuffle-left
3363,Subject11,Subject11/Subject11_Aufnahme197.csv,curve-left-spin-Rfirst
3364,Subject11,Subject11/Subject11_Aufnahme198.csv,curve-right-spin-Lfirst
3365,Subject11,Subject11/Subject11_Aufnahme199.csv,v-cut-left-Lfirst
3366,Subject11,Subject11/Subject11_Aufnahme200.csv,curve-right-spin-Rfirst
3367,Subject11,Subject11/Subject11_Aufnahme201.csv,curve-left-spin-Lfirst
3368,Subject11,Subject11/Subject11_Aufnahme202.csv,curve-right-step
3369,Subject11,Subject11/Subject11_Aufnahme203.csv,run
3370,Subject11,Subject11/Subject11_Aufnahme205.csv,curve-right-spin-Lfirst
3371,Subject11,Subject11/Subject11_Aufnahme206.csv,stand-to-sit
3372,Subject11,Subject11/Subject11_Aufnahme207.csv,stand
3373,Subject11,Subject11/Subject11_Aufnahme208.csv,v-cut-right-Rfirst
3374,Subject11,Subject11/Subject11_Aufnahme209.csv,stair-down
3375,Subject11,Subject11/Subject11_Aufnahme210.csv,lateral-shuffle-right
3376,Subject11,Subject11/Subject11_Aufnahme211.csv,v-cut-right-Lfirst
3377,Subject11,Subject11/Subject11_Aufnahme213.csv,run
3378,Subject11,Subject11/Subject11_Aufnahme214.csv,curve-left-spin-Rfirst
3379,Subject11,Subject11/Subject11_Aufnahme215.csv,curve-right-spin-Lfirst
3380,Subject11,Subject11/Subject11_Aufnahme216.csv,curve-right-spin-Lfirst
3381,Subject11,Subject11/Subject11_Aufnahme217.csv,stand-to-sit
3382,Subject11,Subject11/Subject11_Aufnahme218.csv,lateral-shuffle-right
3383,Subject11,Subject11/Subject11_Aufnahme219.csv,curve-left-spin-Rfirst
3384,Subject11,Subject11/Subject11_Aufnahme220.csv,v-cut-left-Lfirst
3385,Subject11,Subject11/Subject11_Aufnahme221.csv,curve-left-spin-Rfirst
3386,Subject11,Subject11/Subject11_Aufnahme222.csv,run
3387,Subject11,Subject11/Subject11_Aufnahme223.csv,curve-left-step
3388,Subject11,Subject11/Subject11_Aufnahme224.csv,lateral-shuffle-right
3389,Subject11,Subject11/Subject11_Aufnahme225.csv,curve-left-spin-Lfirst
3390,Subject11,Subject11/Subject11_Aufnahme226.csv,curve-right-step
3391,Subject11,Subject11/Subject11_Aufnahme227.csv,stair-up
3392,Subject11,Subject11/Subject11_Aufnahme228.csv,sit
3393,Subject11,Subject11/Subject11_Aufnahme229.csv,jump-two-leg
3394,Subject11,Subject11/Subject11_Aufnahme230.csv,run
3395,Subject11,Subject11/Subject11_Aufnahme231.csv,curve-left-spin-Lfirst
3396,Subject11,Subject11/Subject11_Aufnahme232.csv,stair-down
3397,Subject11,Subject11/Subject11_Aufnahme233.csv,curve-right-step
3398,Subject11,Subject11/Subject11_Aufnahme234.csv,stair-down
3399,Subject11,Subject11/Subject11_Aufnahme235.csv,curve-right-spin-Rfirst
3400,Subject11,Subject11/Subject11_Aufnahme236.csv,run
3401,Subject11,Subject11/Subject11_Aufnahme237.csv,lateral-shuffle-left
3402,Subject11,Subject11/Subject11_Aufnahme238.csv,sit-to-stand
3403,Subject11,Subject11/Subject11_Aufnahme239.csv,stand-to-sit
3404,Subject11,Subject11/Subject11_Aufnahme240.csv,v-cut-right-Lfirst
3405,Subject11,Subject11/Subject11_Aufnahme241.csv,v-cut-left-Lfirst
3406,Subject11,Subject11/Subject11_Aufnahme242.csv,curve-left-spin-Lfirst
3407,Subject11,Subject11/Subject11_Aufnahme243.csv,walk
3408,Subject11,Subject11/Subject11_Aufnahme244.csv,stand-to-sit
3409,Subject11,Subject11/Subject11_Aufnahme245.csv,curve-right-step
3410,Subject11,Subject11/Subject11_Aufnahme246.csv,curve-left-step
3411,Subject11,Subject11/Subject11_Aufnahme248.csv,curve-right-step
3412,Subject11,Subject11/Subject11_Aufnahme249.csv,stand-to-sit
3413,Subject11,Subject11/Subject11_Aufnahme250.csv,v-cut-left-Lfirst
3414,Subject11,Subject11/Subject11_Aufnahme251.csv,lateral-shuffle-left
3415,Subject11,Subject11/Subject11_Aufnahme252.csv,curve-left-step
3416,Subject11,Subject11/Subject11_Aufnahme253.csv,curve-right-spin-Rfirst
3417,Subject11,Subject11/Subject11_Aufnahme254.csv,walk
3418,Subject11,Subject11/Subject11_Aufnahme255.csv,stair-down
3419,Subject11,Subject11/Subject11_Aufnahme257.csv,lateral-shuffle-left
3420,Subject11,Subject11/Subject11_Aufnahme258.csv,run
3421,Subject11,Subject11/Subject11_Aufnahme259.csv,run
3422,Subject11,Subject11/Subject11_Aufnahme260.csv,stair-up
3423,Subject11,Subject11/Subject11_Aufnahme262.csv,v-cut-left-Rfirst
3424,Subject11,Subject11/Subject11_Aufnahme263.csv,stand-to-sit
3425,Subject11,Subject11/Subject11_Aufnahme264.csv,curve-left-spin-Lfirst
3426,Subject11,Subject11/Subject11_Aufnahme265.csv,walk
3427,Subject11,Subject11/Subject11_Aufnahme266.csv,walk
3428,Subject11,Subject11/Subject11_Aufnahme267.csv,v-cut-left-Lfirst
3429,Subject11,Subject11/Subject11_Aufnahme268.csv,lateral-shuffle-left
3430,Subject11,Subject11/Subject11_Aufnahme269.csv,sit
3431,Subject11,Subject11/Subject11_Aufnahme270.csv,jump-two-leg
3432,Subject11,Subject11/Subject11_Aufnahme271.csv,stair-up
3433,Subject11,Subject11/Subject11_Aufnahme272.csv,v-cut-right-Lfirst
3434,Subject11,Subject11/Subject11_Aufnahme273.csv,curve-right-spin-Lfirst
3435,Subject11,Subject11/Subject11_Aufnahme274.csv,sit-to-stand
3436,Subject11,Subject11/Subject11_Aufnahme275.csv,v-cut-left-Rfirst
3437,Subject11,Subject11/Subject11_Aufnahme276.csv,sit
3438,Subject11,Subject11/Subject11_Aufnahme279.csv,stair-down
3439,Subject11,Subject11/Subject11_Aufnahme280.csv,stair-up
3440,Subject11,Subject11/Subject11_Aufnahme281.csv,stair-up
3441,Subject11,Subject11/Subject11_Aufnahme282.csv,sit
3442,Subject11,Subject11/Subject11_Aufnahme283.csv,sit-to-stand
3443,Subject11,Subject11/Subject11_Aufnahme284.csv,v-cut-left-Rfirst
3444,Subject11,Subject11/Subject11_Aufnahme285.csv,sit-to-stand
3445,Subject11,Subject11/Subject11_Aufnahme286.csv,v-cut-left-Rfirst
3446,Subject11,Subject11/Subject11_Aufnahme287.csv,stair-up
3447,Subject11,Subject11/Subject11_Aufnahme288.csv,stair-down
3448,Subject11,Subject11/Subject11_Aufnahme289.csv,run
3449,Subject11,Subject11/Subject11_Aufnahme290.csv,curve-left-spin-Rfirst
3450,Subject11,Subject11/Subject11_Aufnahme291.csv,curve-right-spin-Rfirst
3451,Subject11,Subject11/Subject11_Aufnahme292.csv,curve-left-step
3452,Subject11,Subject11/Subject11_Aufnahme293.csv,curve-left-step
3453,Subject11,Subject11/Subject11_Aufnahme294.csv,curve-right-spin-Rfirst
3454,Subject11,Subject11/Subject11_Aufnahme295.csv,v-cut-right-Lfirst
3455,Subject11,Subject11/Subject11_Aufnahme296.csv,stair-up
3456,Subject11,Subject11/Subject11_Aufnahme297.csv,lateral-shuffle-left
3457,Subject11,Subject11/Subject11_Aufnahme298.csv,stand
3458,Subject11,Subject11/Subject11_Aufnahme299.csv,run
3459,Subject11,Subject11/Subject11_Aufnahme300.csv,jump-one-leg
3460,Subject11,Subject11/Subject11_Aufnahme302.csv,stair-up
3461,Subject11,Subject11/Subject11_Aufnahme303.csv,curve-right-step
3462,Subject11,Subject11/Subject11_Aufnahme304.csv,jump-one-leg
3463,Subject11,Subject11/Subject11_Aufnahme305.csv,curve-left-spin-Lfirst
3464,Subject11,Subject11/Subject11_Aufnahme306.csv,v-cut-right-Rfirst
3465,Subject11,Subject11/Subject11_Aufnahme307.csv,stair-down
3466,Subject11,Subject11/Subject11_Aufnahme308.csv,v-cut-right-Rfirst
3467,Subject11,Subject11/Subject11_Aufnahme310.csv,lateral-shuffle-left
3468,Subject11,Subject11/Subject11_Aufnahme311.csv,stand
3469,Subject11,Subject11/Subject11_Aufnahme312.csv,curve-right-spin-Lfirst
3470,Subject11,Subject11/Subject11_Aufnahme314.csv,v-cut-right-Lfirst
3471,Subject11,Subject11/Subject11_Aufnahme316.csv,stair-down
3472,Subject11,Subject11/Subject11_Aufnahme317.csv,curve-right-spin-Lfirst
3473,Subject11,Subject11/Subject11_Aufnahme318.csv,lateral-shuffle-right
3474,Subject11,Subject11/Subject11_Aufnahme319.csv,jump-one-leg
3475,Subject11,Subject11/Subject11_Aufnahme320.csv,v-cut-left-Lfirst
3476,Subject11,Subject11/Subject11_Aufnahme321.csv,walk
3477,Subject11,Subject11/Subject11_Aufnahme322.csv,stair-down
3478,Subject11,Subject11/Subject11_Aufnahme323.csv,v-cut-right-Rfirst
3479,Subject11,Subject11/Subject11_Aufnahme324.csv,curve-left-spin-Lfirst
3480,Subject11,Subject11/Subject11_Aufnahme326.csv,v-cut-right-Lfirst
3481,Subject11,Subject11/Subject11_Aufnahme327.csv,lateral-shuffle-left
3482,Subject11,Subject11/Subject11_Aufnahme329.csv,curve-left-step
3483,Subject11,Subject11/Subject11_Aufnahme330.csv,stand
3484,Subject11,Subject11/Subject11_Aufnahme331.csv,stand-to-sit
3485,Subject11,Subject11/Subject11_Aufnahme332.csv,curve-left-spin-Rfirst
3486,Subject11,Subject11/Subject11_Aufnahme333.csv,v-cut-left-Lfirst
3487,Subject11,Subject11/Subject11_Aufnahme334.csv,jump-two-leg
3488,Subject11,Subject11/Subject11_Aufnahme335.csv,curve-left-step
3489,Subject11,Subject11/Subject11_Aufnahme336.csv,jump-two-leg
3490,Subject11,Subject11/Subject11_Aufnahme337.csv,walk
3491,Subject11,Subject11/Subject11_Aufnahme338.csv,curve-right-step
3492,Subject11,Subject11/Subject11_Aufnahme339.csv,sit
3493,Subject11,Subject11/Subject11_Aufnahme340.csv,jump-one-leg
3494,Subject11,Subject11/Subject11_Aufnahme341.csv,stair-down
3495,Subject11,Subject11/Subject11_Aufnahme342.csv,sit-to-stand
3496,Subject11,Subject11/Subject11_Aufnahme343.csv,sit-to-stand
3497,Subject11,Subject11/Subject11_Aufnahme345.csv,stand
3498,Subject11,Subject11/Subject11_Aufnahme346.csv,curve-right-spin-Lfirst
3499,Subject11,Subject11/Subject11_Aufnahme347.csv,curve-left-spin-Lfirst
3500,Subject11,Subject11/Subject11_Aufnahme348.csv,v-cut-right-Rfirst
3501,Subject11,Subject11/Subject11_Aufnahme349.csv,v-cut-left-Rfirst
3502,Subject11,Subject11/Subject11_Aufnahme351.csv,curve-left-spin-Rfirst
3503,Subject11,Subject11/Subject11_Aufnahme352.csv,curve-right-spin-Rfirst
3504,Subject11,Subject11/Subject11_Aufnahme353.csv,curve-left-spin-Rfirst
3505,Subject11,Subject11/Subject11_Aufnahme354.csv,v-cut-left-Lfirst
3506,Subject11,Subject11/Subject11_Aufnahme355.csv,stand-to-sit
3507,Subject11,Subject11/Subject11_Aufnahme357.csv,jump-one-leg
3508,Subject11,Subject11/Subject11_Aufnahme358.csv,curve-left-spin-Lfirst
3509,Subject11,Subject11/Subject11_Aufnahme359.csv,jump-two-leg
3510,Subject11,Subject11/Subject11_Aufnahme360.csv,stand-to-sit
3511,Subject11,Subject11/Subject11_Aufnahme361.csv,curve-left-step
3512,Subject11,Subject11/Subject11_Aufnahme362.csv,stair-up
3513,Subject11,Subject11/Subject11_Aufnahme364.csv,stand-to-sit
3514,Subject11,Subject11/Subject11_Aufnahme365.csv,jump-two-leg
3515,Subject11,Subject11/Subject11_Aufnahme366.csv,walk
3516,Subject11,Subject11/Subject11_Aufnahme368.csv,run
3517,Subject11,Subject11/Subject11_Aufnahme369.csv,stand
3518,Subject11,Subject11/Subject11_Aufnahme370.csv,curve-right-step
3519,Subject11,Subject11/Subject11_Aufnahme371.csv,v-cut-left-Rfirst
3520,Subject11,Subject11/Subject11_Aufnahme372.csv,lateral-shuffle-right
3521,Subject11,Subject11/Subject11_Aufnahme373.csv,curve-right-spin-Rfirst
3522,Subject11,Subject11/Subject11_Aufnahme374.csv,sit-to-stand
3523,Subject11,Subject11/Subject11_Aufnahme375.csv,v-cut-left-Rfirst
3524,Subject11,Subject11/Subject11_Aufnahme377.csv,curve-right-spin-Lfirst
3525,Subject11,Subject11/Subject11_Aufnahme378.csv,v-cut-right-Lfirst
3526,Subject11,Subject11/Subject11_Aufnahme379.csv,v-cut-right-Lfirst
3527,Subject11,Subject11/Subject11_Aufnahme380.csv,v-cut-left-Lfirst
3528,Subject11,Subject11/Subject11_Aufnahme381.csv,v-cut-left-Rfirst
3529,Subject11,Subject11/Subject11_Aufnahme383.csv,run
3530,Subject11,Subject11/Subject11_Aufnahme384.csv,v-cut-right-Lfirst
3531,Subject11,Subject11/Subject11_Aufnahme385.csv,lateral-shuffle-right
3532,Subject11,Subject11/Subject11_Aufnahme389.csv,curve-left-spin-Lfirst
3533,Subject11,Subject11/Subject11_Aufnahme391.csv,curve-right-spin-Lfirst
3534,Subject11,Subject11/Subject11_Aufnahme392.csv,v-cut-left-Lfirst
3535,Subject11,Subject11/Subject11_Aufnahme393.csv,curve-left-step
3536,Subject11,Subject11/Subject11_Aufnahme394.csv,sit-to-stand
3537,Subject11,Subject11/Subject11_Aufnahme395.csv,lateral-shuffle-left
3538,Subject11,Subject11/Subject11_Aufnahme396.csv,jump-one-leg
3539,Subject11,Subject11/Subject11_Aufnahme397.csv,jump-one-leg
3540,Subject11,Subject11/Subject11_Aufnahme399.csv,sit
3541,Subject11,Subject11/Subject11_Aufnahme400.csv,curve-left-step
3542,Subject11,Subject11/Subject11_Aufnahme401.csv,curve-left-spin-Rfirst
3543,Subject11,Subject11/Subject11_Aufnahme402.csv,stair-down
3544,Subject11,Subject11/Subject11_Aufnahme403.csv,jump-one-leg
3545,Subject11,Subject11/Subject11_Aufnahme404.csv,jump-one-leg
3546,Subject11,Subject11/Subject11_Aufnahme405.csv,curve-right-step
3547,Subject11,Subject11/Subject11_Aufnahme406.csv,curve-right-spin-Lfirst
3548,Subject11,Subject11/Subject11_Aufnahme408.csv,sit-to-stand
3549,Subject11,Subject11/Subject11_Aufnahme409.csv,v-cut-left-Lfirst
3550,Subject11,Subject11/Subject11_Aufnahme410.csv,jump-two-leg
3551,Subject11,Subject11/Subject11_Aufnahme411.csv,v-cut-right-Rfirst
3552,Subject11,Subject11/Subject11_Aufnahme412.csv,sit
3553,Subject11,Subject11/Subject11_Aufnahme413.csv,v-cut-right-Rfirst
3554,Subject11,Subject11/Subject11_Aufnahme414.csv,walk
3555,Subject11,Subject11/Subject11_Aufnahme415.csv,sit
3556,Subject11,Subject11/Subject11_Aufnahme416.csv,jump-two-leg
3557,Subject11,Subject11/Subject11_Aufnahme417.csv,sit-to-stand
3558,Subject11,Subject11/Subject11_Aufnahme418.csv,curve-left-spin-Lfirst
3559,Subject11,Subject11/Subject11_Aufnahme419.csv,v-cut-right-Lfirst
3560,Subject11,Subject11/Subject11_Aufnahme420.csv,curve-right-spin-Rfirst
3561,Subject11,Subject11/Subject11_Aufnahme421.csv,curve-right-spin-Rfirst
3562,Subject11,Subject11/Subject11_Aufnahme422.csv,curve-left-spin-Rfirst
3563,Subject11,Subject11/Subject11_Aufnahme423.csv,jump-two-leg
3564,Subject11,Subject11/Subject11_Aufnahme424.csv,curve-right-step
3565,Subject11,Subject11/Subject11_Aufnahme425.csv,stand
3566,Subject11,Subject11/Subject11_Aufnahme426.csv,lateral-shuffle-right
3567,Subject11,Subject11/Subject11_Aufnahme428.csv,curve-left-spin-Rfirst
3568,Subject11,Subject11/Subject11_Aufnahme429.csv,v-cut-right-Rfirst
3569,Subject11,Subject11/Subject11_Aufnahme430.csv,sit
3570,Subject11,Subject11/Subject11_Aufnahme431.csv,stand-to-sit
3571,Subject12,Subject12/Subject12_Aufnahme000.csv,sit-to-stand
3572,Subject12,Subject12/Subject12_Aufnahme001.csv,stair-up
3573,Subject12,Subject12/Subject12_Aufnahme002.csv,v-cut-left-Lfirst
3574,Subject12,Subject12/Subject12_Aufnahme003.csv,sit
3575,Subject12,Subject12/Subject12_Aufnahme004.csv,v-cut-right-Rfirst
3576,Subject12,Subject12/Subject12_Aufnahme005.csv,curve-right-spin-Rfirst
3577,Subject12,Subject12/Subject12_Aufnahme006.csv,run
3578,Subject12,Subject12/Subject12_Aufnahme007.csv,jump-one-leg
3579,Subject12,Subject12/Subject12_Aufnahme008.csv,jump-two-leg
3580,Subject12,Subject12/Subject12_Aufnahme009.csv,run
3581,Subject12,Subject12/Subject12_Aufnahme010.csv,sit
3582,Subject12,Subject12/Subject12_Aufnahme011.csv,curve-left-step
3583,Subject12,Subject12/Subject12_Aufnahme012.csv,curve-right-spin-Rfirst
3584,Subject12,Subject12/Subject12_Aufnahme013.csv,curve-right-step
3585,Subject12,Subject12/Subject12_Aufnahme014.csv,v-cut-left-Rfirst
3586,Subject12,Subject12/Subject12_Aufnahme015.csv,v-cut-left-Rfirst
3587,Subject12,Subject12/Subject12_Aufnahme016.csv,v-cut-left-Lfirst
3588,Subject12,Subject12/Subject12_Aufnahme017.csv,curve-right-step
3589,Subject12,Subject12/Subject12_Aufnahme019.csv,lateral-shuffle-right
3590,Subject12,Subject12/Subject12_Aufnahme020.csv,jump-two-leg
3591,Subject12,Subject12/Subject12_Aufnahme021.csv,curve-right-spin-Lfirst
3592,Subject12,Subject12/Subject12_Aufnahme022.csv,curve-right-step
3593,Subject12,Subject12/Subject12_Aufnahme023.csv,v-cut-left-Rfirst
3594,Subject12,Subject12/Subject12_Aufnahme025.csv,jump-two-leg
3595,Subject12,Subject12/Subject12_Aufnahme026.csv,jump-two-leg
3596,Subject12,Subject12/Subject12_Aufnahme027.csv,lateral-shuffle-left
3597,Subject12,Subject12/Subject12_Aufnahme028.csv,stair-up
3598,Subject12,Subject12/Subject12_Aufnahme029.csv,curve-right-spin-Rfirst
3599,Subject12,Subject12/Subject12_Aufnahme030.csv,curve-left-spin-Lfirst
3600,Subject12,Subject12/Subject12_Aufnahme031.csv,walk
3601,Subject12,Subject12/Subject12_Aufnahme033.csv,sit
3602,Subject12,Subject12/Subject12_Aufnahme034.csv,sit-to-stand
3603,Subject12,Subject12/Subject12_Aufnahme035.csv,lateral-shuffle-right
3604,Subject12,Subject12/Subject12_Aufnahme036.csv,stair-up
3605,Subject12,Subject12/Subject12_Aufnahme037.csv,curve-left-spin-Lfirst
3606,Subject12,Subject12/Subject12_Aufnahme038.csv,walk
3607,Subject12,Subject12/Subject12_Aufnahme040.csv,curve-left-spin-Lfirst
3608,Subject12,Subject12/Subject12_Aufnahme041.csv,v-cut-right-Rfirst
3609,Subject12,Subject12/Subject12_Aufnahme043.csv,sit
3610,Subject12,Subject12/Subject12_Aufnahme044.csv,curve-left-spin-Lfirst
3611,Subject12,Subject12/Subject12_Aufnahme046.csv,curve-right-spin-Lfirst
3612,Subject12,Subject12/Subject12_Aufnahme047.csv,jump-one-leg
3613,Subject12,Subject12/Subject12_Aufnahme049.csv,stand
3614,Subject12,Subject12/Subject12_Aufnahme050.csv,curve-left-spin-Lfirst
3615,Subject12,Subject12/Subject12_Aufnahme051.csv,stair-up
3616,Subject12,Subject12/Subject12_Aufnahme052.csv,walk
3617,Subject12,Subject12/Subject12_Aufnahme053.csv,run
3618,Subject12,Subject12/Subject12_Aufnahme054.csv,curve-right-spin-Rfirst
3619,Subject12,Subject12/Subject12_Aufnahme055.csv,stair-down
3620,Subject12,Subject12/Subject12_Aufnahme056.csv,stair-down
3621,Subject12,Subject12/Subject12_Aufnahme057.csv,curve-right-step
3622,Subject12,Subject12/Subject12_Aufnahme058.csv,v-cut-right-Rfirst
3623,Subject12,Subject12/Subject12_Aufnahme059.csv,lateral-shuffle-right
3624,Subject12,Subject12/Subject12_Aufnahme060.csv,stand-to-sit
3625,Subject12,Subject12/Subject12_Aufnahme061.csv,stand
3626,Subject12,Subject12/Subject12_Aufnahme062.csv,v-cut-left-Lfirst
3627,Subject12,Subject12/Subject12_Aufnahme063.csv,lateral-shuffle-left
3628,Subject12,Subject12/Subject12_Aufnahme066.csv,curve-right-step
3629,Subject12,Subject12/Subject12_Aufnahme067.csv,stand-to-sit
3630,Subject12,Subject12/Subject12_Aufnahme068.csv,walk
3631,Subject12,Subject12/Subject12_Aufnahme070.csv,v-cut-left-Lfirst
3632,Subject12,Subject12/Subject12_Aufnahme071.csv,curve-right-spin-Rfirst
3633,Subject12,Subject12/Subject12_Aufnahme072.csv,v-cut-right-Rfirst
3634,Subject12,Subject12/Subject12_Aufnahme073.csv,curve-left-step
3635,Subject12,Subject12/Subject12_Aufnahme074.csv,v-cut-left-Lfirst
3636,Subject12,Subject12/Subject12_Aufnahme075.csv,sit
3637,Subject12,Subject12/Subject12_Aufnahme076.csv,lateral-shuffle-right
3638,Subject12,Subject12/Subject12_Aufnahme079.csv,v-cut-right-Lfirst
3639,Subject12,Subject12/Subject12_Aufnahme080.csv,curve-right-spin-Lfirst
3640,Subject12,Subject12/Subject12_Aufnahme082.csv,v-cut-right-Lfirst
3641,Subject12,Subject12/Subject12_Aufnahme083.csv,curve-left-spin-Rfirst
3642,Subject12,Subject12/Subject12_Aufnahme084.csv,lateral-shuffle-left
3643,Subject12,Subject12/Subject12_Aufnahme085.csv,curve-right-spin-Lfirst
3644,Subject12,Subject12/Subject12_Aufnahme086.csv,jump-one-leg
3645,Subject12,Subject12/Subject12_Aufnahme087.csv,sit
3646,Subject12,Subject12/Subject12_Aufnahme088.csv,lateral-shuffle-left
3647,Subject12,Subject12/Subject12_Aufnahme090.csv,sit-to-stand
3648,Subject12,Subject12/Subject12_Aufnahme091.csv,jump-one-leg
3649,Subject12,Subject12/Subject12_Aufnahme092.csv,curve-right-step
3650,Subject12,Subject12/Subject12_Aufnahme093.csv,lateral-shuffle-right
3651,Subject12,Subject12/Subject12_Aufnahme094.csv,run
3652,Subject12,Subject12/Subject12_Aufnahme095.csv,v-cut-left-Lfirst
3653,Subject12,Subject12/Subject12_Aufnahme097.csv,curve-left-spin-Lfirst
3654,Subject12,Subject12/Subject12_Aufnahme098.csv,sit
3655,Subject12,Subject12/Subject12_Aufnahme099.csv,stair-down
3656,Subject12,Subject12/Subject12_Aufnahme101.csv,stand
3657,Subject12,Subject12/Subject12_Aufnahme102.csv,curve-left-step
3658,Subject12,Subject12/Subject12_Aufnahme103.csv,sit-to-stand
3659,Subject12,Subject12/Subject12_Aufnahme104.csv,run
3660,Subject12,Subject12/Subject12_Aufnahme105.csv,curve-left-spin-Rfirst
3661,Subject12,Subject12/Subject12_Aufnahme106.csv,v-cut-right-Rfirst
3662,Subject12,Subject12/Subject12_Aufnahme107.csv,curve-left-step
3663,Subject12,Subject12/Subject12_Aufnahme109.csv,sit
3664,Subject12,Subject12/Subject12_Aufnahme110.csv,curve-right-step
3665,Subject12,Subject12/Subject12_Aufnahme111.csv,curve-right-step
3666,Subject12,Subject12/Subject12_Aufnahme112.csv,curve-left-spin-Lfirst
3667,Subject12,Subject12/Subject12_Aufnahme113.csv,jump-two-leg
3668,Subject12,Subject12/Subject12_Aufnahme114.csv,run
3669,Subject12,Subject12/Subject12_Aufnahme116.csv,stand
3670,Subject12,Subject12/Subject12_Aufnahme117.csv,v-cut-left-Lfirst
3671,Subject12,Subject12/Subject12_Aufnahme118.csv,lateral-shuffle-right
3672,Subject12,Subject12/Subject12_Aufnahme119.csv,curve-right-spin-Rfirst
3673,Subject12,Subject12/Subject12_Aufnahme120.csv,curve-right-spin-Lfirst
3674,Subject12,Subject12/Subject12_Aufnahme121.csv,v-cut-right-Lfirst
3675,Subject12,Subject12/Subject12_Aufnahme122.csv,stand
3676,Subject12,Subject12/Subject12_Aufnahme123.csv,v-cut-left-Lfirst
3677,Subject12,Subject12/Subject12_Aufnahme124.csv,curve-right-step
3678,Subject12,Subject12/Subject12_Aufnahme125.csv,curve-right-step
3679,Subject12,Subject12/Subject12_Aufnahme127.csv,v-cut-left-Lfirst
3680,Subject12,Subject12/Subject12_Aufnahme128.csv,sit
3681,Subject12,Subject12/Subject12_Aufnahme129.csv,lateral-shuffle-right
3682,Subject12,Subject12/Subject12_Aufnahme130.csv,v-cut-left-Lfirst
3683,Subject12,Subject12/Subject12_Aufnahme131.csv,run
3684,Subject12,Subject12/Subject12_Aufnahme132.csv,curve-left-step
3685,Subject12,Subject12/Subject12_Aufnahme133.csv,sit-to-stand
3686,Subject12,Subject12/Subject12_Aufnahme134.csv,lateral-shuffle-left
3687,Subject12,Subject12/Subject12_Aufnahme135.csv,curve-left-spin-Rfirst
3688,Subject12,Subject12/Subject12_Aufnahme136.csv,curve-left-step
3689,Subject12,Subject12/Subject12_Aufnahme137.csv,v-cut-left-Lfirst
3690,Subject12,Subject12/Subject12_Aufnahme138.csv,stand-to-sit
3691,Subject12,Subject12/Subject12_Aufnahme139.csv,lateral-shuffle-right
3692,Subject12,Subject12/Subject12_Aufnahme140.csv,walk
3693,Subject12,Subject12/Subject12_Aufnahme141.csv,run
3694,Subject12,Subject12/Subject12_Aufnahme143.csv,curve-right-spin-Lfirst
3695,Subject12,Subject12/Subject12_Aufnahme144.csv,curve-right-spin-Lfirst
3696,Subject12,Subject12/Subject12_Aufnahme145.csv,jump-one-leg
3697,Subject12,Subject12/Subject12_Aufnahme146.csv,v-cut-right-Lfirst
3698,Subject12,Subject12/Subject12_Aufnahme147.csv,sit
3699,Subject12,Subject12/Subject12_Aufnahme148.csv,curve-left-spin-Rfirst
3700,Subject12,Subject12/Subject12_Aufnahme149.csv,v-cut-right-Lfirst
3701,Subject12,Subject12/Subject12_Aufnahme150.csv,stair-down
3702,Subject12,Subject12/Subject12_Aufnahme151.csv,curve-left-spin-Lfirst
3703,Subject12,Subject12/Subject12_Aufnahme152.csv,jump-one-leg
3704,Subject12,Subject12/Subject12_Aufnahme153.csv,v-cut-right-Rfirst
3705,Subject12,Subject12/Subject12_Aufnahme154.csv,curve-right-spin-Lfirst
3706,Subject12,Subject12/Subject12_Aufnahme155.csv,curve-left-spin-Lfirst
3707,Subject12,Subject12/Subject12_Aufnahme157.csv,stair-up
3708,Subject12,Subject12/Subject12_Aufnahme158.csv,curve-right-spin-Rfirst
3709,Subject12,Subject12/Subject12_Aufnahme159.csv,stand
3710,Subject12,Subject12/Subject12_Aufnahme160.csv,stand-to-sit
3711,Subject12,Subject12/Subject12_Aufnahme161.csv,v-cut-right-Rfirst
3712,Subject12,Subject12/Subject12_Aufnahme162.csv,stand-to-sit
3713,Subject12,Subject12/Subject12_Aufnahme163.csv,walk
3714,Subject12,Subject12/Subject12_Aufnahme164.csv,jump-one-leg
3715,Subject12,Subject12/Subject12_Aufnahme165.csv,sit
3716,Subject12,Subject12/Subject12_Aufnahme166.csv,curve-left-spin-Lfirst
3717,Subject12,Subject12/Subject12_Aufnahme167.csv,lateral-shuffle-left
3718,Subject12,Subject12/Subject12_Aufnahme168.csv,stand
3719,Subject12,Subject12/Subject12_Aufnahme169.csv,stand-to-sit
3720,Subject12,Subject12/Subject12_Aufnahme170.csv,stand
3721,Subject12,Subject12/Subject12_Aufnahme171.csv,sit
3722,Subject12,Subject12/Subject12_Aufnahme172.csv,stair-up
3723,Subject12,Subject12/Subject12_Aufnahme173.csv,lateral-shuffle-left
3724,Subject12,Subject12/Subject12_Aufnahme175.csv,curve-left-spin-Rfirst
